from_polity_id,from_name,to_polity_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_civilization,temporal_gap_years,provenance
russian_empire,Russian Empire,russian_alaska,Russian America,unknown,2,,0,0,0,1,0,0,-184,stub
russian_alaska,Russian America,soviet_union,Soviet Union,unknown,2,,0,0,0,1,0,0,55,stub
russian_alaska,Russian America,russian_federation,Russian Federation,unknown,2,,0,0,0,1,0,0,124,stub
kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),karabakh_khanate,Karabakh Khanate,unknown,2,,0,0,0,1,0,0,279,stub
aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),karabakh_khanate,Karabakh Khanate,unknown,2,,0,0,0,1,0,0,239,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),spanish_florida,Spanish Florida,unknown,2,,0,0,0,1,0,0,-385,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),new_spain,Viceroyalty of New Spain,unknown,2,,0,0,0,1,0,0,-377,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-356,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-181,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),viceroyalty_of_rio_de_la_plata,Viceroyalty of Río de la Plata,unknown,2,,0,0,0,1,0,0,-122,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),paraguay,Republic of Paraguay,unknown,2,,0,0,0,1,0,0,-87,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),argentina,Argentine Republic,unknown,2,,0,0,0,1,0,0,-82,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),chile,Republic of Chile,unknown,2,,0,0,0,1,0,0,-80,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),gran_colombia,Gran Colombia,unknown,2,,0,0,0,1,0,0,-79,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),first_mexican_empire,First Mexican Empire,unknown,2,,0,0,0,1,0,0,-77,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),mexico,Mexico (United Mexican States),unknown,2,,0,0,0,1,0,0,-77,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),peru,Republic of Peru,unknown,2,,0,0,0,1,0,0,-74,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),bolivia,Republic of Bolivia,unknown,2,,0,0,0,1,0,0,-73,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),uruguay,Oriental Republic of Uruguay,unknown,2,,0,0,0,1,0,0,-70,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),ecuador,Republic of Ecuador,unknown,2,,0,0,0,1,0,0,-68,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),venezuela,Republic of Venezuela,unknown,2,,0,0,0,1,0,0,-68,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),colombia,Republic of Colombia,unknown,2,,0,0,0,1,0,0,-67,stub
spanish_caribbean,Spanish Caribbean (Cuba/Hispaniola/Puerto Rico),dominican_republic,Dominican Republic,unknown,2,,0,0,0,1,0,0,-54,stub
spanish_florida,Spanish Florida,new_spain,Viceroyalty of New Spain,unknown,2,,0,0,0,1,0,0,-300,stub
spanish_florida,Spanish Florida,viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-279,stub
spanish_florida,Spanish Florida,viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-104,stub
spanish_florida,Spanish Florida,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,81,stub
new_spain,Viceroyalty of New Spain,viceroyalty_of_peru,Viceroyalty of Peru,unknown,2,,0,0,0,1,0,0,-279,stub
new_spain,Viceroyalty of New Spain,viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-104,stub
new_spain,Viceroyalty of New Spain,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,81,stub
viceroyalty_of_peru,Viceroyalty of Peru,viceroyalty_of_new_granada,Viceroyalty of New Granada,unknown,2,,0,0,0,1,0,0,-107,stub
viceroyalty_of_peru,Viceroyalty of Peru,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,78,stub
viceroyalty_of_new_granada,Viceroyalty of New Granada,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,83,stub
viceroyalty_of_rio_de_la_plata,Viceroyalty of Río de la Plata,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,86,stub
gran_colombia,Gran Colombia,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,71,stub
first_mexican_empire,First Mexican Empire,cuba,Republic of Cuba,unknown,2,,0,0,0,1,0,0,79,stub
portuguese_brazil,Portuguese Brazil,republic_of_brazil,Federative Republic of Brazil,unknown,2,,0,0,0,1,0,0,67,stub
polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,second_polish_republic,Second Polish Republic,unknown,2,,0,0,0,1,0,0,123,stub
jamestown_colony,Jamestown Colony,kingdom_of_great_britain,Kingdom of Great Britain,unknown,2,,0,0,0,1,0,0,83,stub
jamestown_colony,Jamestown Colony,united_states,United States of America,unknown,2,,0,0,0,1,0,0,152,stub
jamestown_colony,Jamestown Colony,united_kingdom,United Kingdom of Great Britain and Ireland,unknown,2,,0,0,0,1,0,0,177,stub
jamestown_colony,Jamestown Colony,texas_republic,Republic of Texas,unknown,2,,0,0,0,1,0,0,212,stub
jamestown_colony,Jamestown Colony,california_republic,California Republic,unknown,2,,0,0,0,1,0,0,222,stub
jamestown_colony,Jamestown Colony,british_raj,British Raj,unknown,2,,0,0,0,1,0,0,234,stub
jamestown_colony,Jamestown Colony,confederate_states,Confederate States of America,unknown,2,,0,0,0,1,0,0,237,stub
jamestown_colony,Jamestown Colony,dominion_of_canada,Dominion of Canada,unknown,2,,0,0,0,1,0,0,243,stub
jamestown_colony,Jamestown Colony,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,270,stub
thirteen_colonies,Thirteen Colonies,plymouth_colony,Plymouth Colony,unknown,2,,0,0,0,1,0,0,-156,stub
thirteen_colonies,Thirteen Colonies,british_caribbean,British Caribbean,unknown,2,,0,0,0,1,0,0,-152,stub
thirteen_colonies,Thirteen Colonies,rupert_land,Rupert's Land (Hudson's Bay Company),unknown,2,,0,0,0,1,0,0,-106,stub
thirteen_colonies,Thirteen Colonies,kingdom_of_great_britain,Kingdom of Great Britain,unknown,2,,0,0,0,1,0,0,-69,stub
thirteen_colonies,Thirteen Colonies,texas_republic,Republic of Texas,unknown,2,,0,0,0,1,0,0,60,stub
thirteen_colonies,Thirteen Colonies,california_republic,California Republic,unknown,2,,0,0,0,1,0,0,70,stub
thirteen_colonies,Thirteen Colonies,british_raj,British Raj,unknown,2,,0,0,0,1,0,0,82,stub
thirteen_colonies,Thirteen Colonies,confederate_states,Confederate States of America,unknown,2,,0,0,0,1,0,0,85,stub
thirteen_colonies,Thirteen Colonies,dominion_of_canada,Dominion of Canada,unknown,2,,0,0,0,1,0,0,91,stub
thirteen_colonies,Thirteen Colonies,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,118,stub
thirteen_colonies,Thirteen Colonies,british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,167,stub
thirteen_colonies,Thirteen Colonies,canada,Canada,unknown,2,,0,0,0,1,0,0,206,stub
plymouth_colony,Plymouth Colony,british_caribbean,British Caribbean,unknown,2,,0,0,0,1,0,0,-67,stub
plymouth_colony,Plymouth Colony,united_states,United States of America,unknown,2,,0,0,0,1,0,0,85,stub
plymouth_colony,Plymouth Colony,united_kingdom,United Kingdom of Great Britain and Ireland,unknown,2,,0,0,0,1,0,0,110,stub
plymouth_colony,Plymouth Colony,texas_republic,Republic of Texas,unknown,2,,0,0,0,1,0,0,145,stub
plymouth_colony,Plymouth Colony,california_republic,California Republic,unknown,2,,0,0,0,1,0,0,155,stub
plymouth_colony,Plymouth Colony,british_raj,British Raj,unknown,2,,0,0,0,1,0,0,167,stub
plymouth_colony,Plymouth Colony,confederate_states,Confederate States of America,unknown,2,,0,0,0,1,0,0,170,stub
plymouth_colony,Plymouth Colony,dominion_of_canada,Dominion of Canada,unknown,2,,0,0,0,1,0,0,176,stub
plymouth_colony,Plymouth Colony,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,203,stub
plymouth_colony,Plymouth Colony,british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,252,stub
plymouth_colony,Plymouth Colony,canada,Canada,unknown,2,,0,0,0,1,0,0,291,stub
british_caribbean,British Caribbean,rupert_land,Rupert's Land (Hudson's Bay Company),unknown,2,,0,0,0,1,0,0,-292,stub
british_caribbean,British Caribbean,kingdom_of_great_britain,Kingdom of Great Britain,unknown,2,,0,0,0,1,0,0,-255,stub
british_caribbean,British Caribbean,united_states,United States of America,unknown,2,,0,0,0,1,0,0,-186,stub
british_caribbean,British Caribbean,united_kingdom,United Kingdom of Great Britain and Ireland,unknown,2,,0,0,0,1,0,0,-161,stub
british_caribbean,British Caribbean,texas_republic,Republic of Texas,unknown,2,,0,0,0,1,0,0,-126,stub
british_caribbean,British Caribbean,california_republic,California Republic,unknown,2,,0,0,0,1,0,0,-116,stub
british_caribbean,British Caribbean,british_raj,British Raj,unknown,2,,0,0,0,1,0,0,-104,stub
british_caribbean,British Caribbean,confederate_states,Confederate States of America,unknown,2,,0,0,0,1,0,0,-101,stub
british_caribbean,British Caribbean,dominion_of_canada,Dominion of Canada,unknown,2,,0,0,0,1,0,0,-95,stub
british_caribbean,British Caribbean,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,-68,stub
rupert_land,Rupert's Land (Hudson's Bay Company),kingdom_of_great_britain,Kingdom of Great Britain,unknown,2,,0,0,0,1,0,0,-163,stub
rupert_land,Rupert's Land (Hudson's Bay Company),united_states,United States of America,unknown,2,,0,0,0,1,0,0,-94,stub
rupert_land,Rupert's Land (Hudson's Bay Company),united_kingdom,United Kingdom of Great Britain and Ireland,unknown,2,,0,0,0,1,0,0,-69,stub
rupert_land,Rupert's Land (Hudson's Bay Company),british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,73,stub
rupert_land,Rupert's Land (Hudson's Bay Company),canada,Canada,unknown,2,,0,0,0,1,0,0,112,stub
kingdom_of_great_britain,Kingdom of Great Britain,confederate_states,Confederate States of America,unknown,2,,0,0,0,1,0,0,60,stub
kingdom_of_great_britain,Kingdom of Great Britain,dominion_of_canada,Dominion of Canada,unknown,2,,0,0,0,1,0,0,66,stub
kingdom_of_great_britain,Kingdom of Great Britain,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,93,stub
kingdom_of_great_britain,Kingdom of Great Britain,british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,142,stub
kingdom_of_great_britain,Kingdom of Great Britain,canada,Canada,unknown,2,,0,0,0,1,0,0,181,stub
texas_republic,Republic of Texas,british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,97,stub
texas_republic,Republic of Texas,canada,Canada,unknown,2,,0,0,0,1,0,0,136,stub
california_republic,California Republic,british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,97,stub
california_republic,California Republic,canada,Canada,unknown,2,,0,0,0,1,0,0,136,stub
british_raj,British Raj,confederate_states,Confederate States of America,unknown,2,,0,0,0,1,0,0,-86,stub
british_raj,British Raj,dominion_of_canada,Dominion of Canada,unknown,2,,0,0,0,1,0,0,-80,stub
british_raj,British Raj,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,-53,stub
confederate_states,Confederate States of America,british_military_administration,British Military Administration,unknown,2,,0,0,0,1,0,0,78,stub
confederate_states,Confederate States of America,canada,Canada,unknown,2,,0,0,0,1,0,0,117,stub
dominion_of_canada,Dominion of Canada,hawaii_republic,Republic of Hawaiʻi,unknown,2,,0,0,0,1,0,0,-88,stub
hawaii_republic,Republic of Hawaiʻi,canada,Canada,unknown,2,,0,0,0,1,0,0,84,stub
byzantine_empire,Byzantine Empire,seljuk_rum,Sultanate of Rum,contraction,1,anatolia,1,0,0,0,0,0,-376,stub
byzantine_empire,Byzantine Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,1,anatolia,1,0,0,0,0,0,-75,stub
roman_republic,Roman Republic,dacian_kingdom,Dacian Kingdom,contraction,1,balkans,1,0,0,0,0,0,-55,stub
byzantine_empire,Byzantine Empire,croatian_kingdom,Croatian Kingdom,contraction,1,balkans,1,0,0,0,0,0,-528,stub
byzantine_empire,Byzantine Empire,bosnian_kingdom,Bosnian Kingdom,contraction,1,balkans,1,0,0,0,0,0,-76,stub
latin_empire,Latin Empire,principality_of_moldavia,Principality of Moldavia,contraction,1,balkans,1,0,0,0,0,0,85,stub
latin_empire,Latin Empire,serbian_despotate,Serbian Despotate,contraction,1,balkans,1,0,0,0,0,0,141,stub
ottoman_empire,Ottoman Empire,principality_of_moldavia,Principality of Moldavia,contraction,1,balkans,1,0,0,0,0,0,-576,stub
ottoman_empire,Ottoman Empire,bosnian_kingdom,Bosnian Kingdom,contraction,1,balkans,1,0,0,0,0,0,-545,stub
ottoman_empire,Ottoman Empire,serbian_despotate,Serbian Despotate,contraction,1,balkans,1,0,0,0,0,0,-520,stub
ottoman_empire,Ottoman Empire,kingdom_of_greece,Kingdom of Greece,contraction,1,balkans,1,0,0,0,0,0,-90,stub
khazar_khaganate,Khazar Khaganate,bagratid_armenia,Bagratid Armenia,contraction,1,caucasus,1,0,0,0,0,0,-84,stub
ottoman_empire,Ottoman Empire,safavid_empire,Safavid Empire,contraction,1,caucasus,1,0,0,0,0,0,-421,stub
ottoman_empire,Ottoman Empire,russian_empire,Russian Empire,contraction,1,caucasus,1,0,0,0,0,0,-201,stub
goktürk_khaganate,Göktürk Khaganate,tibetan_empire,Tibetan Empire,contraction,1,central_asian_steppe,1,0,0,0,0,0,-126,stub
avar_khaganate,Avar Khaganate,tibetan_empire,Tibetan Empire,contraction,1,central_asian_steppe,1,0,0,0,0,0,-186,stub
kara_khanid_khanate,Kara-Khanid Khanate,western_xia,Western Xia (Tangut Empire),contraction,1,central_asian_steppe,1,0,0,0,0,0,-174,stub
qara_khitai,Qara Khitai (Western Liao),moghulistan,Moghulistan Khanate,contraction,1,central_asian_steppe,1,0,0,0,0,0,129,stub
mongol_empire,Mongol Empire,kazakh_khanate,Kazakh Khanate,contraction,1,central_asian_steppe,1,0,0,0,0,0,97,stub
mongol_empire,Mongol Empire,yarkand_khanate,Yarkand Khanate,contraction,1,central_asian_steppe,1,0,0,0,0,0,146,stub
chagatai_khanate,Chagatai Khanate,kazakh_khanate,Kazakh Khanate,contraction,1,central_asian_steppe,1,0,0,0,0,0,118,stub
mughal_empire,Mughal Empire,maratha_empire,Maratha Empire,contraction,1,deccan,1,0,0,0,0,0,-183,stub
ottoman_empire,Ottoman Empire,kingdom_of_egypt,Kingdom of Egypt,contraction,1,egypt,1,0,0,0,0,0,-117,stub
abbasid_caliphate,Abbasid Caliphate,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,1,iran_plateau,1,0,0,0,0,0,120,stub
kushan_empire,Kushan Empire,sassanid_empire,Sassanid Empire,contraction,1,khorasan,1,0,0,0,0,0,-151,stub
durrani_empire,Durrani Empire,pahlavi_dynasty,Pahlavi Dynasty,contraction,1,khorasan,1,0,0,0,0,0,99,stub
grand_duchy_of_lithuania,Grand Duchy of Lithuania,grand_duchy_moscow,Grand Duchy of Moscow,contraction,1,kievan_rus,1,0,0,0,0,0,-286,stub
golden_horde,Golden Horde,grand_duchy_moscow,Grand Duchy of Moscow,contraction,1,kievan_rus,1,0,0,0,0,0,-219,stub
goguryeo,Goguryeo,baekje,Baekje,contraction,1,korean_peninsula,1,0,0,0,0,0,-686,stub
new_kingdom_egypt,New Kingdom Egypt,mitanni_empire,Mitanni Empire,contraction,1,levant,1,0,0,0,0,0,-430,stub
new_kingdom_egypt,New Kingdom Egypt,phoenician_states,"Phoenician City-States (Tyre, Sidon, Byblos)",contraction,1,levant,1,0,0,0,0,0,-130,stub
new_kingdom_egypt,New Kingdom Egypt,kingdom_of_judah,Kingdom of Judah,contraction,1,levant,1,0,0,0,0,0,140,stub
mitanni_empire,Mitanni Empire,phoenician_states,"Phoenician City-States (Tyre, Sidon, Byblos)",contraction,1,levant,1,0,0,0,0,0,100,stub
seleucid_empire,Seleucid Empire,hasmonean_dynasty,Hasmonean Dynasty,contraction,1,levant,1,0,0,0,0,0,-77,stub
ptolemaic_egypt,Ptolemaic Kingdom,hasmonean_dynasty,Hasmonean Dynasty,contraction,1,levant,1,0,0,0,0,0,-110,stub
abbasid_caliphate,Abbasid Caliphate,kingdom_of_jerusalem,Kingdom of Jerusalem,contraction,1,levant,1,0,0,0,0,0,-159,stub
fatimid_caliphate,Fatimid Caliphate,kingdom_of_jerusalem,Kingdom of Jerusalem,contraction,1,levant,1,0,0,0,0,0,-72,stub
ikhshidid_dynasty,Ikhshidid Dynasty,kingdom_of_jerusalem,Kingdom of Jerusalem,contraction,1,levant,1,0,0,0,0,0,130,stub
parthian_empire,Parthian Empire (Arsacid),lakhmid_kingdom,Lakhmid Kingdom,contraction,1,mesopotamia,1,0,0,0,0,0,76,stub
sassanid_empire,Sassanid Empire,lakhmid_kingdom,Lakhmid Kingdom,contraction,1,mesopotamia,1,0,0,0,0,0,-351,stub
roman_republic,Roman Republic,numidia,Kingdom of Numidia,contraction,1,north_africa,1,0,0,0,0,0,-175,stub
byzantine_empire,Byzantine Empire,rustamid_dynasty,Rustamid Dynasty,contraction,1,north_africa,1,0,0,0,0,0,-677,stub
byzantine_empire,Byzantine Empire,idrisid_dynasty,Idrisid Dynasty,contraction,1,north_africa,1,0,0,0,0,0,-665,stub
byzantine_empire,Byzantine Empire,aghlabid_dynasty,Aghlabid Dynasty,contraction,1,north_africa,1,0,0,0,0,0,-653,stub
ottoman_empire,Ottoman Empire,saadian_dynasty,Saadian Dynasty,contraction,1,north_africa,1,0,0,0,0,0,-373,stub
ottoman_empire,Ottoman Empire,alawite_dynasty,Alawite Dynasty (Morocco),contraction,1,north_africa,1,0,0,0,0,0,-291,stub
golden_horde,Golden Horde,kazan_khanate,Kazan Khanate,contraction,1,pontic_steppe,1,0,0,0,0,0,-64,stub
golden_horde,Golden Horde,crimean_khanate,Crimean Khanate,contraction,1,pontic_steppe,1,0,0,0,0,0,-61,stub
golden_horde,Golden Horde,cossack_hetmanate,Cossack Hetmanate,contraction,1,pontic_steppe,1,0,0,0,0,0,147,stub
mughal_empire,Mughal Empire,sikh_empire,Sikh Empire,contraction,1,punjab,1,0,0,0,0,0,-58,stub
goktürk_khaganate,Göktürk Khaganate,samanid_empire,Samanid Empire,contraction,1,transoxiana,1,0,0,0,0,0,75,stub
abbasid_caliphate,Abbasid Caliphate,kara_khanid_khanate,Kara-Khanid Khanate,contraction,1,transoxiana,1,0,0,0,0,0,-418,stub
ghaznavid_empire,Ghaznavid Empire,qara_khitai,Qara Khitai (Western Liao),contraction,1,transoxiana,1,0,0,0,0,0,-62,stub
seljuk_empire,Seljuk Empire,qara_khitai,Qara Khitai (Western Liao),contraction,1,transoxiana,1,0,0,0,0,0,-70,stub
mongol_empire,Mongol Empire,khanate_of_bukhara,Khanate of Bukhara,contraction,1,transoxiana,1,0,0,0,0,0,132,stub
mongol_empire,Mongol Empire,khanate_of_khiva,Khanate of Khiva,contraction,1,transoxiana,1,0,0,0,0,0,143,stub
liao_dynasty,Liao Dynasty (Khitan),five_dynasties,Five Dynasties (North China),contraction,1,yellow_river,1,0,0,0,0,0,-218,stub
rashidun_caliphate,Rashidun Caliphate,saffarid_dynasty,Saffarid Dynasty,contraction,1,,0,0,0,0,1,0,200,stub
seljuk_rum,Sultanate of Rum,latin_empire,Latin Empire,expansion,1,anatolia,1,0,0,0,0,0,-103,stub
latin_empire,Latin Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),expansion,1,anatolia,1,0,0,0,0,0,117,stub
ifat_sultanate,Ifat Sultanate,ottoman_empire,Ottoman Empire,expansion,1,arabia,1,0,0,0,0,0,-116,stub
ajuran_sultanate,Ajuran Sultanate,ottoman_empire,Ottoman Empire,expansion,1,arabia,1,0,0,0,0,0,-401,stub
adal_sultanate,Adal Sultanate,ottoman_empire,Ottoman Empire,expansion,1,arabia,1,0,0,0,0,0,-278,stub
dacian_kingdom,Dacian Kingdom,roman_empire,Roman Empire,expansion,1,balkans,1,0,0,0,0,0,-133,stub
second_bulgarian_empire,Second Bulgarian Empire,latin_empire,Latin Empire,expansion,1,balkans,1,0,0,0,0,0,-192,stub
second_bulgarian_empire,Second Bulgarian Empire,ottoman_empire,Ottoman Empire,expansion,1,balkans,1,0,0,0,0,0,-97,stub
serbian_empire,Serbian Empire (Nemanjić Dynasty),latin_empire,Latin Empire,expansion,1,balkans,1,0,0,0,0,0,-185,stub
serbian_empire,Serbian Empire (Nemanjić Dynasty),ottoman_empire,Ottoman Empire,expansion,1,balkans,1,0,0,0,0,0,-90,stub
principality_of_wallachia,Principality of Wallachia,ottoman_empire,Ottoman Empire,expansion,1,balkans,1,0,0,0,0,0,-560,stub
tibetan_empire,Tibetan Empire,uyghur_khaganate,Uyghur Khaganate,expansion,1,central_asian_steppe,1,0,0,0,0,0,-98,stub
vijayanagara_empire,Vijayanagara Empire,mughal_empire,Mughal Empire,expansion,1,deccan,1,0,0,0,0,0,-120,stub
mysore_kingdom,Mysore Kingdom,mughal_empire,Mughal Empire,expansion,1,deccan,1,0,0,0,0,0,-273,stub
mysore_kingdom,Mysore Kingdom,british_raj,British Raj,expansion,1,deccan,1,0,0,0,0,0,59,stub
hyderabad_state,Nizam of Hyderabad,british_raj,British Raj,expansion,1,deccan,1,0,0,0,0,0,-90,stub
shunga_dynasty,Shunga Dynasty,kushan_empire,Kushan Empire,expansion,1,ganges_plain,1,0,0,0,0,0,103,stub
kamarupa_kingdom,Kamarupa Kingdom,delhi_sultanate,Delhi Sultanate,expansion,1,ganges_plain,1,0,0,0,0,0,66,stub
pala_empire,Pala Empire,ghorid_dynasty,Ghorid Sultanate,expansion,1,ganges_plain,1,0,0,0,0,0,-52,stub
sena_dynasty,Sena Dynasty,ghorid_dynasty,Ghorid Sultanate,expansion,1,ganges_plain,1,0,0,0,0,0,-82,stub
gajapati_dynasty,Gajapati Dynasty (Odisha),ghorid_dynasty,Ghorid Sultanate,expansion,1,ganges_plain,1,0,0,0,0,0,-393,stub
gajapati_dynasty,Gajapati Dynasty (Odisha),delhi_sultanate,Delhi Sultanate,expansion,1,ganges_plain,1,0,0,0,0,0,-335,stub
kingdom_of_hungary,Kingdom of Hungary,ottoman_empire,Ottoman Empire,expansion,1,hungary,1,0,0,0,0,0,-227,stub
habsburg_monarchy,Habsburg Monarchy,ottoman_empire,Ottoman Empire,expansion,1,hungary,1,0,0,0,0,0,-619,stub
gupta_empire,Gupta Empire,hephthalite_empire,Hephthalite Empire,expansion,1,indus_valley,1,0,0,0,0,0,-110,stub
elam,Kingdom of Elam,median_kingdom,Median Kingdom,expansion,1,iran_plateau,1,0,0,0,0,0,-139,stub
lombard_kingdom,Kingdom of the Lombards,carolingian_empire,Frankish Kingdom / Carolingian Empire,expansion,1,italy,1,0,0,0,0,0,-288,stub
greco_bactrian_kingdom,Greco-Bactrian Kingdom,parthian_empire,Parthian Empire (Arsacid),expansion,1,khorasan,1,0,0,0,0,0,-122,stub
parthian_empire,Parthian Empire (Arsacid),kushan_empire,Kushan Empire,expansion,1,khorasan,1,0,0,0,0,0,-194,stub
novgorod_republic,Novgorod Republic,golden_horde,Golden Horde,expansion,1,kievan_rus,1,0,0,0,0,0,-236,stub
novgorod_republic,Novgorod Republic,polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,expansion,1,kievan_rus,1,0,0,0,0,0,91,stub
galicia_volhynia,Principality of Galicia-Volhynia,golden_horde,Golden Horde,expansion,1,kievan_rus,1,0,0,0,0,0,-107,stub
grand_duchy_of_lithuania,Grand Duchy of Lithuania,golden_horde,Golden Horde,expansion,1,kievan_rus,1,0,0,0,0,0,-327,stub
tsardom_russia,Tsardom of Russia,polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,expansion,1,kievan_rus,1,0,0,0,0,0,-152,stub
phoenician_states,"Phoenician City-States (Tyre, Sidon, Byblos)",neo_assyrian_empire,Neo-Assyrian Empire,expansion,1,levant,1,0,0,0,0,0,-579,stub
phoenician_states,"Phoenician City-States (Tyre, Sidon, Byblos)",neo_babylonian,Neo-Babylonian (Chaldean) Empire,expansion,1,levant,1,0,0,0,0,0,-294,stub
phoenician_states,"Phoenician City-States (Tyre, Sidon, Byblos)",achaemenid_empire,Achaemenid Empire,expansion,1,levant,1,0,0,0,0,0,-218,stub
kingdom_of_judah,Kingdom of Judah,neo_assyrian_empire,Neo-Assyrian Empire,expansion,1,levant,1,0,0,0,0,0,-325,stub
kingdom_of_jerusalem,Kingdom of Jerusalem,zangid_atabegate,Zangid Atabegate,expansion,1,levant,1,0,0,0,0,0,-164,stub
kingdom_of_jerusalem,Kingdom of Jerusalem,ayyubid_sultanate,Ayyubid Sultanate,expansion,1,levant,1,0,0,0,0,0,-120,stub
lakhmid_kingdom,Lakhmid Kingdom,umayyad_caliphate,Umayyad Caliphate,expansion,1,mesopotamia,1,0,0,0,0,0,59,stub
lakhmid_kingdom,Lakhmid Kingdom,abbasid_caliphate,Abbasid Caliphate,expansion,1,mesopotamia,1,0,0,0,0,0,148,stub
